"Participant_ID","Progress","Duration_Seconds","Finished","Age","Uni","Full_Part","PTY","PTY_Other","Course_Duration","Current_Year","Course_Name","Gender","Perception_1","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","crisis_aware","crisis_learnt","understanding_crisis","os_explain","os_learnt","applicability","comments","include","exclude","UKRN","timepoint","ID","crisis_explain","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","Perception_Completed","Awareness_Completed","Experience_Completed","Knowledge_Completed","crisis_aware_Completed","crisis_learnt_Completed","os_explain_Completed","os_learnt_Completed","applicability_Completed","crisis_explain_Completed"
"FF7708","100",699,"TRUE","20","UNI06","Full-time","No","","3","Year 2","psychology Bsc single honours ","female",1,2,-1,1,1,-1,1,1,1,-2,2,0,-1,-1,-2,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,-1,1,1,-1,-2,-2,0,1,0,NA,"",1,0,1,"",1,0,"Non-UKRN",2,533,NA,2,0.125,-3,-0.375,4,4,1,1,1,1,1,0,1,1,1,1
"FJ7624","100",1205,"TRUE","18","UKRN08","Full-time","Yes","","3","Year 1","Criminology with Psychology","Female ",2,1,1,-1,1,0,1,1,1,0,2,-1,1,-1,0,-1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,2,0,1,-1,-1,0,1,1,1,1,"I believe the replication crisis used in pstchology is important as many scientists question the accuracy of published findings and now call for increased scrutiny of research practices in psychology. Replication is crucial in order for scientists to be able to check their work, and without repetition of a study, the result is not likely to be accepted.",0,1,1,"",1,0,"UKRN",2,151,1,7,0.4375,3,0.375,4,4,1,1,1,1,1,1,1,1,1,1
"FK7076","100",1629,"TRUE","20","UKRN01","Full-time","Yes","","4","Placement Year","BSc Psychology","Female",2,1,1,1,1,1,1,0,0,0,1,2,0,0,-1,-1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,-1,0,2,2,1,0,"Too many replication studies in the scientific community leading to a reduction in original research.",0,0,0,"Research content such as 'replication crisis' does not receive much focus, perhaps until final year of undergraduate degree (whilst completing dissertation).",1,0,"UKRN",2,47,0,9,0.5625,5,0.625,5,3,1,1,1,1,1,1,1,1,1,1
"FL6613","100",485,"TRUE","21","UKRN01","Full-time","Yes","","4","Placement Year","psychology bsc","female",2,2,2,0,2,1,2,1,2,1,2,2,2,-1,1,-2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2,2,1,1,-2,1,2,-2,1,1,"that many studies were being replicated but without showing the same results making the results and conclusions unreliable ",1,1,1,"/",1,0,"UKRN",2,40,1,19,1.1875,5,0.625,5,1,1,1,1,1,1,1,1,1,1,1
"FN9934","100",1502,"TRUE","21","UNI06","Full-time","No","","3","Year 2","Psychology BSc","Female ",0,1,1,0,1,0,1,1,1,0,2,1,0,0,-1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,-1,1,1,1,0,NA,"",1,0,1,"",1,0,"Non-UKRN",2,505,NA,8,0.5,4,0.5,5,0,1,1,1,1,1,0,1,1,1,1
"FP611","100",266357,"TRUE","19","UKRN08","Full-time","No","","3","Year 2","Psychology BSc","Female",1,1,1,0,0,0,2,1,2,-2,1,2,2,1,-1,-1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,-1,1,1,1,1,1,"Psychological studies are failing to be reproduced ",0,1,1,"",1,0,"UKRN",2,156,0,10,0.625,5,0.625,3,5,1,1,1,1,1,1,1,1,1,1
"FR7379","100",905,"TRUE","21","UNI09","Full-time","No","","3","Final Year","Psychology","Female",2,2,1,2,0,0,1,-1,-1,-1,-1,2,1,1,-1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,1,0,-2,1,-1,0,0,NA,"",1,0,0,"",1,0,"Non-UKRN",2,206,NA,7,0.4375,-1,-0.125,3,0,1,1,1,1,1,0,1,1,1,1
"FS3776","100",622,"TRUE","19","UNI06","Full-time","Yes","","4","Year 2","Psychology and business ","Female ",0,1,0,0,0,1,1,1,0,0,1,0,1,0,-1,-1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,-1,-1,1,-1,1,0,NA,"",0,0,0,"",1,0,"Non-UKRN",2,550,NA,4,0.25,1,0.125,6,2,1,1,1,1,1,0,1,1,1,1
"FU1371","100",540,"TRUE","19","UNI06","Full-time","No","","3","Year 1","Psychology ","Female ",1,1,-1,-1,2,2,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,-2,-1,1,1,-1,1,1,1,0,NA,"",0,0,0,"",1,0,"Non-UKRN",2,649,NA,12,0.75,1,0.125,5,4,1,1,1,1,1,0,1,1,1,1
"G","100",6757,"TRUE","19","UNI19","Full-time","Yes","","3","Year 1","BSc Psychology","Female",2,2,1,-1,-1,0,2,2,2,-2,0,1,1,-2,-1,-1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,2,-1,-1,-1,-1,-1,0,NA,"",0,0,0,"",1,0,"Non-UKRN",2,446,NA,5,0.3125,-2,-0.25,4,4,1,1,1,1,1,0,1,1,1,1
"GA2362","100",1136,"TRUE","19","UKRN01","Full-time","Yes","","4","Year 2","Psychology ","Female ",1,1,0,-2,0,1,1,1,0,0,1,2,1,2,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,-1,-2,-1,-2,2,1,0,0,0,NA,"",0,0,1,"",1,0,"UKRN",2,220,NA,11,0.6875,-3,-0.375,5,3,1,1,1,1,1,0,1,1,1,1
"GA7309","100",1467,"TRUE","22","UNI80","Full-time","Yes","","4","Final Year","Psychology with applied clinical psychology","female",2,2,1,1,2,1,2,1,2,-2,1,2,1,1,-1,-2,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,2,2,2,1,-2,-1,2,2,1,1,"In social psychology, the majority of studied weren't producing the same results following a replication study to see if the same results were found. Thus the reproducibility crisis referred to the exaggeration or even the publication of significant results that weren't in fact true.",1,0,1,"",1,0,"Non-UKRN",2,668,1,14,0.875,8,1,4,4,1,1,1,1,1,1,1,1,1,1
"GB3318","100",902,"TRUE","20","UKRN01","Full-time","Yes","","4","Placement Year","Bsc Psychology","Female",2,1,1,1,1,0,0,-1,1,-1,1,1,1,1,0,-1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,-1,-1,-1,1,1,1,1,"The repilication/reproducibility crisis is when it was found that many scientific research was difficult to replicate and gain similar results.",0,0,1,"",1,0,"UKRN",2,217,1,8,0.5,1,0.125,4,0,1,1,1,1,1,1,1,1,1,1
"GB4578","98",1700,"FALSE","33","UNI75","Full-time","No","","3","Final Year","BSc Applied Psychology ","Female",1,2,1,1,-1,-1,1,1,1,-2,2,2,1,2,-2,-2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,-1,-1,0,1,1,1,0,"Where studies are near impossible to replicate due to a lack of availability of key components relying to methodology",0,0,1,"The concept of sharing data freely is not all that black and white. I do believe if intending to replicate, review or meta-analyses then yes, you should get access. The issue with making it public is that even anonymised there is an element of data protection breach with raw data, which still belongs to the contributor- unless they have given permission for others to use it, you can’t really share it. Particularly if this a qualitative study. ",1,0,"Non-UKRN",2,488,1,7,0.4375,4,0.5,3,0,1,1,1,1,1,1,1,1,1,1
"GC3224","100",793,"TRUE","21","UNI11","Full-time","No","","3","Final Year","BSc Psychology","Female",1,2,1,2,1,-1,2,2,-1,-2,1,2,1,1,-1,-1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,2,1,2,2,1,1,1,1,1,1,"When other researchers try to replicate other researchers findings, they are unable to.",1,1,1,"I think students should be taught where to access open research papers, so that after their course they can continue to access academic sources and continue learning about topics that interest them. ",1,0,"Non-UKRN",2,684,1,10,0.625,11,1.375,7,2,1,1,1,1,1,1,1,1,1,1
"GC7218","100",696,"TRUE","21","UKRN08","Full-time","Other (Please specify)","Optional sandwich year","3","Year 1","Psychology","Woman",1,1,1,-1,2,1,2,1,-1,-1,1,2,1,1,-2,-1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,-1,0,2,1,1,1,"The lack of psychology studies that reproduce the same results under the original conditions of the study, causing a lack of reliability within psychological research.",0,0,1,"",1,0,"UKRN",2,16,1,8,0.5,6,0.75,6,3,1,1,1,1,1,1,1,1,1,1
"gd5943","100",777,"TRUE","19","UNI62","Full-time","No","","3","Year 2","psychological and behavioural sciences","male",1,2,0,2,0,1,2,1,1,0,1,2,1,1,-1,-1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,-2,1,1,0,1,1,"Failure of quite a few classic studies or effects to replicate when reproduced by modern researchers/different researchers",1,1,1,"",1,0,"Non-UKRN",2,398,1,13,0.8125,4,0.5,7,1,1,1,1,1,1,1,1,1,1,1
"GD8438","100",1313,"TRUE","19","UKRN08","Full-time","No","","3","Year 2","Psychology","Female ",2,2,1,2,0,0,2,1,2,2,2,2,1,2,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,1,2,-2,1,2,0,1,1,"The replication crisis is when there are many studies who's results cannot be replicated. ",1,1,1,"",1,0,"UKRN",2,131,1,19,1.1875,8,1,8,0,1,1,1,1,1,1,1,1,1,1
"GE9903","100",3510,"TRUE","18","UNI19","Full-time","No","","3","Year 1","Psychology","Female",1,1,0,0,1,0,0,0,0,-1,1,2,0,1,0,-1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,-1,0,-2,-2,1,0,0,NA,"",0,0,0,"",1,0,"Non-UKRN",2,486,NA,5,0.3125,-3,-0.375,3,2,1,1,1,1,1,0,1,1,1,1
"GH3630","100",612,"TRUE","19","UKRN01","Full-time","No","","3","Year 2","Psychology BSc","Female",1,2,1,-1,1,1,1,-1,0,1,2,2,1,-1,-2,-1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,-1,-1,2,-1,-1,-1,1,-1,1,1,"The fact that many studies in psychology cannot be replicated and therefore the results can not be considered credible.",0,0,1,"",1,0,"UKRN",2,147,1,7,0.4375,-3,-0.375,4,3,1,1,1,1,1,1,1,1,1,1
"GH5457","100",1437,"TRUE","19","UNI06","Full-time","No","","3","Year 1","BSc Psychology","male",1,1,0,-1,1,2,1,0,2,1,-1,2,-1,-1,0,2,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,-1,0,1,2,0,1,-1,0,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,593,NA,9,0.5625,2,0.25,5,3,1,1,1,1,1,0,1,1,1,1
"GH9919","100",1034,"TRUE","22","UNI06","Full-time","No","","3","Year 2","BSc Psychology","Female",2,2,0,0,2,2,2,1,2,1,2,-1,2,-2,1,-2,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,-2,1,-2,-2,-1,1,1,1,0,"When you replicate someone's study, your study becomes same as their's.",0,0,1,"",1,0,"Non-UKRN",2,519,0,14,0.875,-3,-0.375,3,5,1,1,1,1,1,1,1,1,1,1
"GI2635","100",6430,"TRUE","20","UKRN01","Full-time","Other (Please specify)","Yes but I have done a placement year","3","Placement Year","Psychology","Female",2,2,2,2,2,2,2,-1,-1,1,2,2,0,1,-1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,2,2,2,-1,0,0,1,2,1,1,"Not being able to replicate studies due to various reasons",0,1,1,"",1,0,"UKRN",2,252,0,17,1.0625,8,1,6,3,1,1,1,1,1,1,1,1,1,1
"GM5994","100",1421,"TRUE","19","UKRN08","Full-time","Yes","","4","Year 2","Psychology with Criminology","Female",2,1,0,1,1,2,1,-1,1,-1,2,1,2,1,0,-1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,-1,1,1,-1,1,1,1,1,1,"researchers fail to replicate results of previous studies ",0,1,1,"",1,0,"UKRN",2,76,1,12,0.75,4,0.5,7,3,1,1,1,1,1,1,1,1,1,1
"GN3862","100",1295,"TRUE","26","UNI74","Full-time","No","","2","Year 1","psychology ","male ",2,1,2,2,2,2,1,-2,2,2,-1,1,2,-1,-1,-2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,2,2,2,-2,2,-2,2,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,346,NA,12,0.75,8,1,2,2,1,1,1,1,1,0,1,1,1,1
"GP4392","100",689,"TRUE","21","UNI06","Full-time","No","","3","Year 1","Psychology","female",1,2,0,1,1,1,2,1,1,0,0,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,-2,1,1,1,0,0,0,0,1,1,"old studies not producing same results when re-done",0,1,1,"",1,0,"Non-UKRN",2,592,1,14,0.875,1,0.125,3,2,1,1,1,1,1,1,1,1,1,1
"GP7113","100",922,"TRUE","24","UKRN08","Full-time","Yes","","4","Placement Year","BSC (HONS) PSYCHOLOGY","Female",2,2,0,2,2,0,2,2,2,2,1,2,0,2,-1,-2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,0,2,0,0,1,1,"The fact that studies previously done are now not being replicated when repeated. due to a number of factors such as poor data handling, change in culture, data manipulation, only 'positive findings' being published etc",1,1,0,"Journal access is relevant to undergrads. and it's important to learn that there could be other reasons why a paper is/is not published",1,0,"UKRN",2,134,1,18,1.125,9,1.125,3,0,1,1,1,1,1,1,1,1,1,1
"GP9970","100",651,"TRUE","19","UNI19","Full-time","Yes","","3","Year 1","Psychology BSC","female",2,2,1,-2,2,1,2,-1,2,1,2,2,-1,1,-1,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-2,1,-1,1,1,1,"results of scientific studies cant be reproduced and could be wrong",0,0,0,"",1,0,"Non-UKRN",2,487,1,11,0.6875,-5,-0.625,8,0,1,1,1,1,1,1,1,1,1,1
"GT8676","100",788,"TRUE","19","UNI11","Full-time","No","","3","Year 1","psychology with criminology ","female",1,1,1,-1,-1,1,1,-1,1,1,1,2,-1,-1,-1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,-1,1,-1,1,1,1,1,1,1,"when people try to replicate studies however obtain different results, low reliability ",0,0,1,"",1,0,"Non-UKRN",2,681,1,5,0.3125,4,0.5,2,2,1,1,1,1,1,1,1,1,1,1
"H7443","43",981,"FALSE","25","UNI50","Full-time","No","","3","Year 1","Education and Psychology","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",1,0,"Non-UKRN",2,423,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,1
"HB1266","100",1485,"TRUE","20","UNI06","Full-time","Yes","","3","Placement Year","Psychology BSc","Female",2,2,0,1,0,0,1,1,-1,-2,1,1,0,0,-2,-2,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,-1,2,-1,-2,-2,0,1,0,NA,"",1,0,1,"",1,0,"Non-UKRN",2,183,NA,2,0.125,-3,-0.375,5,2,1,1,1,1,1,0,1,1,1,1
"HC1634","100",625,"TRUE","21","UNI11","Full-time","No","","3","Final Year","Psychology and Child Development","Female",1,1,0,-1,1,1,1,1,-2,0,1,1,0,1,-1,-1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,2,1,1,-1,1,1,1,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,683,NA,4,0.25,7,0.875,4,2,1,1,1,1,1,0,1,1,1,1
"HE384","100",598,"TRUE","19","UNI64","Full-time","No","","3","Year 2","Psychology ","Female ",0,1,-1,2,2,2,2,2,1,-2,-1,2,1,0,1,-1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,2,-2,-1,1,0,2,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,496,NA,11,0.6875,4,0.5,3,5,1,1,1,1,1,0,1,1,1,1
"HF0012","100",1079,"TRUE","21","UNI11","Full-time","No","","3","Final Year","Psychology and child development ","Female",2,2,1,0,0,1,2,1,1,-2,2,2,1,1,-1,-2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,2,2,-2,-2,-2,-2,2,1,0,NA,"",0,0,0,"",1,0,"Non-UKRN",2,653,NA,11,0.6875,-1,-0.125,3,2,1,1,1,1,1,0,1,1,1,1
"HF6912","100",929,"TRUE","19","UNI06","Full-time","Yes","","4","Year 1","Psychology and Sociology","female",2,1,1,1,1,1,1,1,0,1,1,1,0,1,-1,-1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,-1,-1,0,1,1,1,1,"researchers finding that studies are difficult or impossible to replicate ",1,1,1,"",1,0,"Non-UKRN",2,621,0,11,0.6875,3,0.375,4,4,1,1,1,1,1,1,1,1,1,1
"HF7693","100",627,"TRUE","20","UNI50","Full-time","No","","3","Final Year","Psychology with Forensic Psychology","Female",2,1,1,-1,1,0,2,1,0,-1,0,2,2,-1,-1,-1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,-1,2,1,-1,-1,1,1,1,1,"The finding that many studies in social science are hard or even impossible to replicate and produce similar results ",0,0,1,"",1,0,"Non-UKRN",2,301,1,7,0.4375,3,0.375,5,3,1,1,1,1,1,1,1,1,1,1
"HG2626","100",660,"TRUE","21","UNI74","Full-time","No","","2","Year 2","Psychology","Female",-1,-1,1,0,1,0,1,2,1,1,-1,2,0,0,0,-1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-1,0,0,-1,-1,-1,1,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,369,NA,5,0.3125,-2,-0.25,3,0,1,1,1,1,1,0,1,1,1,1
"HG5047","100",1297,"TRUE","20","UNI06","Full-time","Yes","","4","Year 2","Psychology BSc","female",1,2,1,2,2,2,2,2,2,-2,1,2,2,-1,-2,-2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,1,2,-2,1,0,2,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,528,NA,14,0.875,8,1,4,0,1,1,1,1,1,0,1,1,1,1
"HG7348","100",922,"TRUE","19","UKRN08","Full-time","No","","4","Year 1","Psychology with Foundation Year","Female",2,2,0,1,1,1,1,1,1,1,1,1,0,-1,-1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,NA,"",0,0,1,"",1,0,"UKRN",2,170,NA,11,0.6875,6,0.75,4,2,1,1,1,1,1,0,1,1,1,1
"HH0734","100",1212,"TRUE","24","UNI75","Full-time","Yes","","3","Placement Year","BSc Applied Psychology","Female",-1,0,1,1,0,0,1,2,-1,-2,2,2,0,-1,-1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,-1,0,2,0,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,440,NA,4,0.25,4,0.5,6,3,1,1,1,1,1,0,1,1,1,1
"HH3324","100",1331,"TRUE","19","UKRN01","Full-time","No","","3","Year 2","Psychology","Female",2,2,1,0,1,-1,2,1,1,0,1,-1,1,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-2,-2,1,0,1,0,NA,"",0,0,1,"",1,0,"UKRN",2,91,NA,9,0.5625,1,0.125,1,1,1,1,1,1,1,0,1,1,1,1
"HH8078","100",1850,"TRUE","28","UKRN08","Full-time","No","","3","Year 1","Criminology with psychology ","female",1,1,-1,-1,0,1,1,-1,1,0,2,2,1,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,-2,0,1,1,1,0,NA,"",0,1,1,"",1,0,"UKRN",2,68,NA,7,0.4375,1,0.125,1,0,1,1,1,1,1,0,1,1,1,1
"HJ9978","100",719,"TRUE","19","UNI09","Full-time","No","","3","Year 2","Psychology ","Female ",1,0,2,1,0,0,2,2,1,0,1,2,1,1,-1,-2,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,-2,-2,-1,0,1,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,204,NA,11,0.6875,-2,-0.25,5,2,1,1,1,1,1,0,1,1,1,1
"hk5348","100",532,"TRUE","22","UNI06","Full-time","Yes","","4","Year 2","psychology bsc sandwitch","Male",0,0,0,-1,0,1,0,-1,1,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-2,0,NA,"",0,0,0,"",1,0,"Non-UKRN",2,590,NA,-2,-0.125,-1,-0.125,0,0,1,1,1,1,1,0,1,1,1,1
"HK5348","100",1106,"TRUE","22","UNI06","Full-time","Yes","","4","Year 2","bsc psychology, sandwitch","Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",0,0,0,"no",1,0,"Non-UKRN",2,591,NA,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1
"HL7577","100",1029,"TRUE","22","UNI06","Full-time","Yes","","4","Final Year","Psychology","Female ",1,1,0,1,0,0,1,-1,1,-2,-1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,-1,1,1,1,1,1,1,"when research is difficult to replicate/ reproduce ",1,1,1,"",1,0,"Non-UKRN",2,179,0,4,0.25,6,0.75,8,2,1,1,1,1,1,1,1,1,1,1
"HM1352","100",8179,"TRUE","19","UNI06","Full-time","Yes","","4","Year 1","Psychology BSC","Female ",2,1,0,-2,-1,1,2,0,2,-2,1,1,0,1,-1,-2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,-1,1,-1,-1,-1,1,-1,1,1,1,"A crisis in which its found many scientific studies and research are difficult to replicate ",1,1,1,"",1,0,"Non-UKRN",2,561,0,3,0.1875,-2,-0.25,7,0,1,1,1,1,1,1,1,1,1,1
"HM2358","100",1430,"TRUE","25","UKRN08","Full-time","No","","3","Year 2","BSc(Hons) Psychology","Male",1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,1,"The incentive structure of peer-review journal publishing pushing for novel/exciting research meaning previous studies are not run again to verify results and conclusions ",1,1,1,"",1,0,"UKRN",2,13,1,22,1.375,10,1.25,8,0,1,1,1,1,1,1,1,1,1,1
"HM3160","100",1126,"TRUE","21","UNI11","Full-time","No","","3","Final Year","Psychology ","Female",1,1,0,1,1,1,1,1,1,-2,1,2,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1,2,0,0,-1,1,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,680,NA,11,0.6875,3,0.375,0,3,1,1,1,1,1,0,1,1,1,1
"HM5522","100",2607,"TRUE","20","UKRN01","Full-time","Yes","","4","Year 2","UG Psychology","Female",2,1,0,1,0,0,1,1,1,1,1,-1,1,-2,-1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,2,1,1,-1,-1,0,-1,1,0,NA,"",1,0,1,"",1,0,"UKRN",2,171,NA,6,0.375,2,0.25,7,4,1,1,1,1,1,0,1,1,1,1
"HQ1165","100",3750,"TRUE","24","UNI09","Full-time","No","","3","Final Year","PSYCHOLOGY","FEMALE",1,1,1,1,1,1,0,-1,2,1,2,1,1,-1,0,-1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,NA,"",0,0,1,"was difficult to know which answer i really felt was right in my own opinion, havent been taught about any of this before, interesting and important issues",1,0,"Non-UKRN",2,203,NA,10,0.625,7,0.875,3,1,1,1,1,1,1,0,1,1,1,1
"HR3869","100",2207,"TRUE","19","UKRN01","Full-time","No","","3","Year 1","Psychology","Female",2,1,1,0,1,0,1,1,1,-1,1,1,-1,-2,-1,-1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,-1,-1,0,1,0,0,NA,"",0,0,1,"",1,0,"UKRN",2,11,NA,4,0.25,0,0,6,2,1,1,1,1,1,0,1,1,1,1
"HR7328","100",6427,"TRUE","22","UNI73","Full-time","No","","3","Final Year","Psychology","Female",2,1,1,0,0,-1,0,-1,0,-2,1,1,1,1,-1,-2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,1,-1,-1,1,-1,1,1,"File drawer effect, and psychological studies struggling to replicate",0,1,1,"",1,0,"Non-UKRN",2,253,1,1,0.0625,2,0.25,4,1,1,1,1,1,1,1,1,1,1,1
"HS2643","100",1203,"TRUE","20","UNI06","Full-time","Other (Please specify)","Optional placement year","3","Year 2","Psychology BSc","Female",2,0,1,-1,0,0,1,-1,2,-1,1,2,0,1,-1,-2,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,2,1,-1,-1,-2,0,0,-1,0,NA,"",1,1,1,"",1,0,"Non-UKRN",2,512,NA,4,0.25,-2,-0.25,4,2,1,1,1,1,1,0,1,1,1,1
"HU8082","100",1147,"TRUE","20","UKRN08","Full-time","Yes","","3","Year 2","Psychology ","MALE",2,0,1,2,2,2,2,2,2,-2,1,2,2,-1,-2,-2,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-2,-2,-2,2,0,1,1,"Where it is difficult to find the same results of a previous study ",1,1,1,"",1,0,"UKRN",2,169,1,13,0.8125,-3,-0.375,6,2,1,1,1,1,1,1,1,1,1,1
"HW2211","88",764,"FALSE","28","UNI64","Full-time","No","","4","Year 1","BSc (Hons) Psychology (Counselling & Mental Health)","Female",1,1,1,1,1,2,2,0,1,-2,-1,2,0,-1,-1,-2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,-1,-2,-1,-1,0,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,722,NA,5,0.3125,0,0,3,0,1,1,1,1,1,0,1,1,1,1
"HY042","100",354,"TRUE","20","UNI06","Full-time","No","","3","Year 1","Psychology ","female ",1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,-1,-1,0,0,1,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,628,NA,0,0,1,0.125,6,1,1,1,1,1,1,0,1,1,1,1
"IC0413","86",661,"FALSE","20","UNI10","Full-time","No","","3","Year 2","Psychology ","Female ",1,1,1,1,1,0,-1,-1,1,1,1,1,1,-1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,NA,"",0,0,1,"",1,0,"Non-UKRN",2,462,NA,9,0.5625,8,1,3,2,1,1,1,1,1,0,1,1,1,1
