"ID","Progress","Duration_Seconds","Finished","Uni","Full_Part","PTY","PTY_Other","Course_Duration","Current_Year","Course_Duration_Other","Current_Year_Other","Course_Name","Previous_Training","Gender","Perception_1","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","crisis_aware","crisis_learnt","understanding_crisis","os_explain","os_learnt","applicability","comments","long_desc","crisis_explain","include","UKRN","timepoint","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","Perception_Completed","Awareness_Completed","Experience_Completed","Knowledge_Completed","crisis_aware_Completed","crisis_learnt_Completed","os_explain_Completed","os_learnt_Completed","applicability_Completed","crisis_explain_Completed"
3,"100",1310,"1","UKRN09","","","","","Year 1","","","","","2",2,1,1,1,1,1,2,1,2,1,2,1,0,1,-1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,"the results of classic studies cannot be replicated so their reliability is questioned",0,0,1,"","the results of classic studies cannot be replicated so their reliability is questioned",1,1,"UKRN",3,16,1,8,1,8,2,1,1,1,1,1,1,1,1,1,1
4,"100",6061,"1","UKRN09","","","","","Year 2","","","","","2",2,2,0,1,0,-1,1,1,1,1,2,1,0,-1,-1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,-2,-1,1,1,0,0,"",1,0,0,"","",NA,1,"UKRN",3,7,0.4375,4,0.5,8,7,1,1,1,1,1,1,1,1,1,0
5,"100",1313,"1","UKRN09","","","","","Year 2","","","","","2",1,1,1,-1,0,2,1,-1,2,0,2,-2,2,-1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,-1,1,1,-1,0,1,1,0,0,"",1,1,1,"","",NA,1,"UKRN",3,8,0.5,2,0.25,8,1,1,1,1,1,1,1,1,1,1,0
6,"100",2754,"1","UKRN09","","","","","Year 2","","","","","2",2,1,1,1,1,1,2,2,2,-1,0,2,1,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,-1,-1,2,2,1,1,"It refers to the concern of how accurate findings would be when replicating a study; whether or not it would give similar results when using the same exact methods and procedures",0,1,1,"","It refers to the concern of how accurate findings would be when replicating a study; whether or not it would give similar results when using the same exact methods and procedures",0,1,"UKRN",3,14,0.875,5,0.625,8,3,1,1,1,1,1,1,1,1,1,1
7,"100",15076,"1","UKRN09","","","","","Year 1","","","","","1",2,1,-1,1,-1,1,2,2,2,1,1,-1,0,-1,0,-1,1,NA,1,1,NA,1,NA,1,0,0,1,0,0,1,0,1,1,-1,1,1,1,1,-1,1,0,0,"",1,1,1,"","",NA,1,"UKRN",3,8,0.5,4,0.5,NA,3,1,0,1,1,1,1,1,1,1,0
8,"100",1166,"1","UKRN09","","","","","Year 2","","","","","2",0,1,0,1,1,1,-1,-1,1,1,1,2,1,1,-1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,"belief that results of studies can't be reproduced and are wrong",0,0,1,"","belief that results of studies can't be reproduced and are wrong",1,1,"UKRN",3,8,0.5,6,0.75,8,2,1,1,1,1,1,1,1,1,1,1
9,"100",938,"1","UKRN09","","","","","Year 2","","","","","2",1,1,-1,0,1,0,2,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,-1,1,-2,-1,0,1,-1,0,0,"",0,0,1,"","",NA,1,"UKRN",3,7,0.4375,-2,-0.25,8,2,1,1,1,1,1,1,1,1,1,0
10,"100",379,"1","UKRN09","","","","","Year 2","","","","","2",-2,0,-1,0,-1,0,1,-1,0,0,0,1,0,-1,2,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,0,1,0,2,1,1,1,0,0,"",1,1,1,"","",NA,1,"UKRN",3,-3,-0.1875,8,1,8,1,1,1,1,1,1,1,1,1,1,0
11,"100",2352,"1","UKRN09","","","","","Year 1","","","","","2",1,1,2,2,2,1,1,0,1,2,1,2,1,0,0,-1,1,NA,1,1,NA,1,NA,1,0,0,1,0,0,0,0,0,2,2,2,2,-1,1,2,-2,1,1,"the crisis within psychological research concerning the credibility of research",0,0,0,"","the crisis within psychological research concerning the credibility of research",1,1,"UKRN",3,16,1,8,1,NA,1,1,0,1,1,1,1,1,1,1,1
12,"100",3301,"1","UKRN09","","","","","Year 2","","","","","2",2,1,2,2,2,2,2,-1,2,2,2,2,0,2,-1,-2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,-1,1,-2,-2,-1,2,2,1,1,"An issue where a lot of published research has issues with replication, meaning a lot of studies actually cannot be 'redone' by other researchers and produce similar results to the original. It is heavily emphasised today, due to the scientific method, that research should be designed in a manner where it can be reproduced by others (both experiment layout and results). This has made a lot of conventional studies invalid. ",1,1,1,"","An issue where a lot of published research has issues with replication, meaning a lot of studies actually cannot be 'redone' by other researchers and produce similar results to the original. It is heavily emphasised today, due to the scientific method, that research should be designed in a manner where it can be reproduced by others (both experiment layout and results). This has made a lot of conventional studies invalid. ",1,1,"UKRN",3,19,1.1875,1,0.125,8,7,1,1,1,1,1,1,1,1,1,1
13,"100",1136,"1","UKRN09","","","","","Year 1","","","","","2",1,1,1,1,2,2,2,2,1,-1,0,2,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,2,-1,0,2,0,2,0,0,"",0,0,1,"","",NA,1,"UKRN",3,11,0.6875,6,0.75,8,3,1,1,1,1,1,1,1,1,1,0
14,"100",2018,"1","UKRN09","","","","","Year 2","","","","","2",1,1,1,-1,-1,1,2,0,1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,-1,1,-1,0,0,1,1,"Certain studies having a problem of reproducibility",1,1,0,"","Certain studies having a problem of reproducibility",0,1,"UKRN",3,2,0.125,2,0.25,8,4,1,1,1,1,1,1,1,1,1,1
15,"100",1762,"1","UKRN09","","","","","Year 2","","","","","1",2,2,2,2,1,1,2,1,2,2,2,1,2,1,-1,-2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,2,0,-1,0,2,2,1,1,"Previous scientific research cannot be replicated",0,0,1,"","Previous scientific research cannot be replicated",0,1,"UKRN",3,20,1.25,7,0.875,8,5,1,1,1,1,1,1,1,1,1,1
16,"100",5619,"1","UKRN09","","","","","Year 2","","","","","2",2,1,1,1,1,1,1,0,1,2,2,1,0,0,1,2,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,-1,1,1,1,0,0,"",1,0,1,"","",NA,1,"UKRN",3,17,1.0625,4,0.5,8,3,1,1,1,1,1,1,1,1,1,0
17,"100",4916,"1","UKRN09","","","","","Year 1","","","","","2",2,2,1,-1,1,1,1,1,2,1,1,2,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,-1,-1,-1,1,1,1,1,"when data from a study cannot be repeated so therefore the results aren't reproducible",1,1,1,"","when data from a study cannot be repeated so therefore the results aren't reproducible",1,1,"UKRN",3,16,1,0,0,8,2,1,1,1,1,1,1,1,1,1,1
18,"100",2029,"1","UKRN09","","","","","Year 1","","","","","2",1,-1,-1,0,1,0,0,1,0,-1,0,0,0,0,1,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,-1,0,1,0,1,1,1,"Problems in replicating studies ",1,1,1,"","Problems in replicating studies ",0,1,"UKRN",3,0,0,2,0.25,8,5,1,1,1,1,1,1,1,1,1,1
19,"100",2428,"1","UKRN09","","","","","Year 2","","","","","2",2,1,1,-1,1,1,1,-1,-1,-1,2,2,1,1,-1,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,-2,-2,1,1,1,1,0,"i am honestly not sure but if i was to guess it would be to do with researchers copying other researchers‚Äô research and claiming their results are the same/ different without having consent from the original researcher about whether they could replicate or reproduce their study ",0,0,0,"","i am honestly not sure but if i was to guess it would be to do with researchers copying other researchersâ€šÃ„Ã´ research and claiming their results are the same/ different without having consent from the original researcher about whether they could replicate or reproduce their study ",0,1,"UKRN",3,7,0.4375,1,0.125,8,1,1,1,1,1,1,1,1,1,1,1
20,"100",1700,"1","UKRN09","","","","","Year 2","","","","","2",1,1,2,0,-1,0,2,0,1,0,2,1,0,-1,-1,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,-1,0,1,2,1,1,"the replication crisis is where researchers would replicate studies that had been previously published but there would be methodological concerns and the replicability of the study wouldn't match the prior research",0,1,1,"","the replication crisis is where researchers would replicate studies that had been previously published but there would be methodological concerns and the replicability of the study wouldn't match the prior research",1,1,"UKRN",3,6,0.375,5,0.625,8,4,1,1,1,1,1,1,1,1,1,1
21,"100",3038,"1","UKRN09","","","","","Year 2","","","","","2",1,2,2,2,0,0,0,0,1,-2,2,2,0,2,-1,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,2,0,-1,-2,-1,2,0,0,0,"",1,0,1,"","",NA,1,"UKRN",3,9,0.5625,2,0.25,8,1,1,1,1,1,1,1,1,1,1,0
22,"100",2920,"1","UKRN09","","","","","Year 2","","","","","2",1,1,1,-1,0,0,1,0,-1,-1,0,1,0,1,-1,-1,1,NA,1,NA,NA,1,1,1,0,0,1,0,0,1,0,0,1,1,0,-1,-1,0,0,-1,0,0,"",0,0,1,"","",NA,1,"UKRN",3,1,0.0625,-1,-0.125,NA,2,1,0,1,1,1,1,1,1,1,0
23,"100",1935,"1","UKRN09","","","","","Year 2","","","","","2",2,-1,1,-1,2,0,2,0,2,-1,1,-1,1,-1,-1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1,1,1,0,0,"",1,0,1,"","",NA,1,"UKRN",3,5,0.3125,4,0.5,8,1,1,1,1,1,1,1,1,1,1,0
24,"100",1075,"1","UKRN09","","","","","Year 2","","","","","2",1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,1,1,0,"the belief that results of many scientific studies can not be reproduced and so are likely to be wrong. ",1,0,1,"","the belief that results of many scientific studies can not be reproduced and so are likely to be wrong. ",1,1,"UKRN",3,12,0.75,-4,-0.5,8,2,1,1,1,1,1,1,1,1,1,1
25,"100",3980,"1","UKRN09","","","","","Year 2","","","","","1",1,1,1,-1,1,1,1,0,1,-2,1,2,-1,-1,-1,-2,1,1,1,NA,NA,1,1,1,1,0,1,0,0,0,0,1,1,2,1,-1,-2,-2,1,2,1,1,"how previously carried out studies can't be verified to test if their results are actually reliable and applicable to modern day society.",0,1,1,"","how previously carried out studies can't be verified to test if their results are actually reliable and applicable to modern day society.",1,1,"UKRN",3,2,0.125,2,0.25,NA,3,1,0,1,1,1,1,1,1,1,1
26,"100",3553,"1","UKRN09","","","","","Year 1","","","","","2",1,1,1,-2,-1,-1,1,0,-1,-1,1,0,1,-1,-1,0,1,1,1,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,1,0,-1,-2,-1,0,1,0,1,1,"When a study is replicated in hope of finding the same results the second time round.",1,1,1,"","When a study is replicated in hope of finding the same results the second time round.",0,1,"UKRN",3,-2,-0.125,-2,-0.25,NA,0,1,0,1,1,1,1,1,1,1,1
27,"100",4821,"1","UKRN09","","","","","Year 2","","","","","2",2,2,-2,-2,0,2,0,2,2,1,-1,-1,0,-1,2,-2,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,-1,1,1,-1,0,1,1,1,1,"Refers to a recent concern in psychology in which studies and results were falsifyde to achieve significant outcomes cohesive with predictions.",1,1,1,"","Refers to a recent concern in psychology in which studies and results were falsifyde to achieve significant outcomes cohesive with predictions.",1,1,"UKRN",3,4,0.25,2,0.25,8,4,1,1,1,1,1,1,1,1,1,1
28,"100",1969,"1","UKRN09","","","","","Year 2","","","","","1",1,-1,0,1,0,1,-1,0,1,1,0,2,0,0,0,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-1,0,0,0,"",1,0,0,"","",NA,1,"UKRN",3,7,0.4375,1,0.125,8,3,1,1,1,1,1,1,1,1,1,0
29,"100",1379,"1","UKRN09","","","","","Year 1","","","","","1",-1,1,1,1,1,1,2,1,1,1,0,1,1,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,-1,-1,1,1,1,1,"Some researchers are finding that their studies do not show the same results as prior studies",0,1,1,"No","Some researchers are finding that their studies do not show the same results as prior studies",1,1,"UKRN",3,10,0.625,4,0.5,8,2,1,1,1,1,1,1,1,1,1,1
30,"100",628,"1","UKRN09","","","","","Year 1","","","","","1",1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,-1,-1,1,0,0,"",0,1,1,"","",NA,1,"UKRN",3,-3,-0.1875,3,0.375,8,3,1,1,1,1,1,1,1,1,1,0
31,"100",7902,"1","UKRN09","","","","","Year 2","","","","","2",-1,-1,1,2,0,0,1,1,0,0,1,2,0,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,-1,1,-1,-1,-1,-1,1,0,0,0,"",0,0,1,"","",NA,1,"UKRN",3,7,0.4375,-3,-0.375,8,2,1,1,1,1,1,1,1,1,1,0
32,"100",9041,"1","UKRN09","","","","","Year 2","","","","","2",2,2,2,2,2,1,2,2,2,1,2,2,2,-1,2,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,1,2,1,-1,1,1,2,1,1,"results of many scientific studies cannot be reproduced and are thus likely to be wrong",1,1,1,"","results of many scientific studies cannot be reproduced and are thus likely to be wrong",1,1,"UKRN",3,23,1.4375,9,1.125,8,0,1,1,1,1,1,1,1,1,1,1
33,"100",85719,"1","UKRN09","","","","","Year 1","","","","","1",1,1,1,-1,1,1,1,2,1,1,1,1,0,0,-1,-1,1,1,NA,NA,1,1,NA,1,0,1,0,0,0,0,0,0,-2,2,-1,-1,-1,-1,0,1,0,0,"",0,0,0,"","",NA,1,"UKRN",3,9,0.5625,-3,-0.375,NA,1,1,0,1,1,1,1,1,1,1,0
34,"100",5327,"1","UKRN09","","","","","Year 1","","","","","2",2,1,1,0,1,0,2,1,2,1,1,-1,1,-2,-1,-2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,-1,-1,-2,0,1,0,0,0,"",1,0,1,"","",NA,1,"UKRN",3,7,0.4375,-1,-0.125,8,4,1,1,1,1,1,1,1,1,1,0
35,"100",5140,"1","UKRN09","","","","","Year 2","","","","","2",1,2,2,2,2,0,1,0,1,0,2,2,0,-1,0,0,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,-2,2,2,-1,-1,0,0,0,"",0,0,0,"","",NA,1,"UKRN",3,14,0.875,1,0.125,NA,1,1,0,1,1,1,1,1,1,1,0
36,"100",844,"1","UKRN09","","","","","Year 2","","","","","2",1,1,1,2,1,1,0,-1,0,0,0,2,0,0,-1,-1,1,1,1,1,NA,1,NA,1,1,1,0,0,0,0,0,0,2,1,1,-1,-1,1,0,1,0,0,"",1,1,1,"no","",NA,1,"UKRN",3,6,0.375,4,0.5,NA,2,1,0,1,1,1,1,1,1,1,0
37,"100",894,"1","UKRN09","","","","","Year 1","","","","","2",0,-1,0,-1,1,-1,0,1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,-1,-1,-1,0,-1,0,1,1,1,"the crisis is an ongoing methodological crisis in which has been found that the results of many scientific studies are hard to reproduce",0,0,1,"","the crisis is an ongoing methodological crisis in which has been found that the results of many scientific studies are hard to reproduce",0,1,"UKRN",3,-1,-0.0625,-2,-0.25,8,2,1,1,1,1,1,1,1,1,1,1
38,"100",1282,"1","UKRN09","","","","","Year 1","","","","","2",1,2,1,0,1,0,1,-1,1,1,1,1,2,-1,-1,-1,NA,NA,1,1,NA,NA,NA,1,0,0,1,0,0,0,0,0,1,1,0,1,-1,-1,1,-2,1,1,"Lack of studies being replicated effectively, as in not being replicated exactly or failing to reproduce original results",1,1,1,"N/A","Lack of studies being replicated effectively, as in not being replicated exactly or failing to reproduce original results",1,1,"UKRN",3,8,0.5,0,0,NA,1,1,0,1,1,1,1,1,1,1,1
39,"100",1122,"1","UKRN09","","","","","Year 1","","","","","2",2,1,1,2,2,0,2,1,2,2,2,0,2,1,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,-1,1,2,-1,1,1,"Inability to replicate studies to produce the same findings as the originals ",1,1,1,"","Inability to replicate studies to produce the same findings as the originals ",1,1,"UKRN",3,18,1.125,9,1.125,8,0,1,1,1,1,1,1,1,1,1,1
40,"100",560,"1","UKRN09","","","","","Year 2","","","","","2",-2,1,-1,1,-1,2,-2,1,-1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,1,1,-1,0,-2,1,1,0,0,"",0,0,0,"","",NA,1,"UKRN",3,-3,-0.1875,0,0,8,0,1,1,1,1,1,1,1,1,1,0
41,"100",2119,"1","UKRN09","","","","","Year 2","","","","","2",1,2,2,2,1,1,1,1,2,2,2,2,1,2,0,-2,1,NA,1,1,NA,NA,1,1,0,0,0,0,0,0,0,0,2,1,1,0,-1,1,2,2,1,1,"Older research findings being difficult to reproduce",1,1,1,"","Older research findings being difficult to reproduce",0,1,"UKRN",3,20,1.25,8,1,NA,0,1,0,1,1,1,1,1,1,1,1
42,"100",3387,"1","UKRN09","","","","","Year 1","","","","","1",2,2,2,2,2,2,2,0,2,2,2,2,0,-2,0,-1,1,1,1,1,NA,NA,NA,1,1,1,1,0,0,0,0,0,1,1,2,1,-1,-1,0,1,0,0,"",1,0,1,"","",NA,1,"UKRN",3,19,1.1875,4,0.5,NA,3,1,0,1,1,1,1,1,1,1,0
43,"100",1910,"1","UKRN09","","","","","Year 2","","","","","2",-1,1,1,1,0,1,2,-1,1,-1,1,2,0,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,-1,0,-2,-1,1,1,0,1,0,"That you can‚Äôt scientifically replicate specific findings and you can get different ones in the replication ",0,1,1,"","That you canâ€šÃ„Ã´t scientifically replicate specific findings and you can get different ones in the replication ",1,1,"UKRN",3,6,0.375,-1,-0.125,8,7,1,1,1,1,1,1,1,1,1,1
44,"100",1431,"1","UKRN09","","","","","Year 1","","","","","2",-1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,NA,NA,1,NA,NA,1,NA,1,0,0,1,0,0,0,0,0,1,1,1,-1,0,0,1,0,0,0,"",0,1,0,"","",NA,1,"UKRN",3,8,0.5,3,0.375,NA,1,1,0,1,1,1,1,1,1,1,0
45,"100",2858,"1","UKRN09","","","","","Year 1","","","","","2",2,2,0,1,2,0,2,1,2,1,2,0,2,-2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,2,2,0,1,2,2,0,2,0,0,"",0,0,1,"","",NA,1,"UKRN",3,17,1.0625,11,1.375,8,3,1,1,1,1,1,1,1,1,1,0
46,"100",1685,"1","UKRN09","","","","","Year 1","","","","","1",2,2,-1,2,1,2,1,1,2,0,1,2,1,-1,0,-2,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,2,2,1,-1,-1,1,1,1,0,0,"",0,0,1,"","",NA,1,"UKRN",3,13,0.8125,6,0.75,8,4,1,1,1,1,1,1,1,1,1,0
47,"100",2456,"1","UKRN09","","","","","Year 2","","","","","2",1,0,1,-1,1,0,1,0,1,-1,-1,0,1,0,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,-1,-2,1,-1,1,0,0,"",1,0,1,"","",NA,1,"UKRN",3,1,0.0625,0,0,8,0,1,1,1,1,1,1,1,1,1,0
48,"100",1585,"1","UKRN09","","","","","Year 1","","","","","1",2,-1,2,1,1,1,1,0,1,1,1,2,2,-2,1,-1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,2,2,2,-1,0,1,1,1,1,0,"when researchers can't replicate previous studies due to inadequate info/false statistics ",0,0,1,"nope","when researchers can't replicate previous studies due to inadequate info/false statistics ",1,1,"UKRN",3,12,0.75,8,1,8,2,1,1,1,1,1,1,1,1,1,1
49,"100",2641,"1","UKRN09","","","","","Year 2","","","","","2",1,-1,1,1,1,0,1,1,1,-1,1,-1,1,-1,1,0,1,1,1,NA,NA,1,NA,1,0,0,0,0,1,0,0,1,1,1,1,-1,-1,0,1,0,1,1,"When results of many scientific studies are difficult or impossible to reproduce",0,0,0,"","When results of many scientific studies are difficult or impossible to reproduce",1,1,"UKRN",3,6,0.375,2,0.25,NA,2,1,0,1,1,1,1,1,1,1,1
50,"100",1532,"1","UKRN09","","","","","Year 1","","","","","1",1,1,1,1,1,1,0,0,1,1,2,1,1,-1,0,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,"That the results of many studies have been done again and have not found the same results. ",0,1,1,"","That the results of many studies have been done again and have not found the same results. ",1,1,"UKRN",3,10,0.625,8,1,8,0,1,1,1,1,1,1,1,1,1,1
51,"100",1928,"1","UKRN09","","","","","Year 1","","","","","2",2,2,2,2,-1,-1,2,2,2,2,0,1,0,0,-2,-2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,2,1,-2,-2,-2,-1,0,0,1,1,"The problem where scientific studies are difficult to replicate.",0,0,1,"","The problem where scientific studies are difficult to replicate.",0,1,"UKRN",3,11,0.6875,-4,-0.5,8,4,1,1,1,1,1,1,1,1,1,1
52,"100",1871,"1","UKRN09","","","","","Year 1","","","","","2",2,0,1,2,2,2,2,2,2,2,0,2,0,-2,0,0,1,1,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,2,2,-1,-1,0,1,0,2,1,1,"Lots of results from previous scientific studies cant be reached again meaning they may be wrong",0,1,1,"","Lots of results from previous scientific studies cant be reached again meaning they may be wrong",1,1,"UKRN",3,17,1.0625,5,0.625,NA,0,1,0,1,1,1,1,1,1,1,1
53,"100",111239,"1","UKRN09","","","","","Year 1","","","","","1",2,2,2,0,0,0,2,2,2,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,2,-1,0,1,0,2,1,0,"many scientific studies may not be able to be replicated so they could be likely to be wrong",0,0,1,"","many scientific studies may not be able to be replicated so they could be likely to be wrong",1,1,"UKRN",3,16,1,5,0.625,8,4,1,1,1,1,1,1,1,1,1,1
54,"100",3315,"1","UKRN09","","","","","Year 1","","","","","2",1,1,0,0,0,0,1,0,0,-1,1,-1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,-1,0,0,0,1,1,1,"the results of many scientific studies are almost impossible to reproduce ",1,1,1,"","the results of many scientific studies are almost impossible to reproduce ",1,1,"UKRN",3,3,0.1875,1,0.125,8,3,1,1,1,1,1,1,1,1,1,1
55,"100",4376,"1","UKRN09","","","","","Year 1","","","","","1",2,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,2,0,2,0,-1,1,1,0,1,1,"When studies findings are hard to replicate ",0,1,1,"","When studies findings are hard to replicate ",1,1,"UKRN",3,11,0.6875,5,0.625,8,4,1,1,1,1,1,1,1,1,1,1
56,"100",3287,"1","UKRN09","","","","","Year 1","","","","","2",2,1,2,2,2,1,2,1,2,2,1,2,2,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,0,1,2,-1,1,1,"Low amount of studies being successfully replicated, meaning that results may be invalid.",1,1,1,"","Low amount of studies being successfully replicated, meaning that results may be invalid.",1,1,"UKRN",3,25,1.5625,10,1.25,8,1,1,1,1,1,1,1,1,1,1,1
57,"100",2598,"1","UKRN09","","","","","Year 2","","","","","1",1,1,1,1,1,1,1,-1,1,1,2,2,2,2,0,0,1,1,1,NA,NA,1,1,1,1,0,1,0,0,1,0,0,1,1,-1,-2,0,1,1,1,1,1,"many past studies are hard to recreate and find the same results for",0,0,1,"","many past studies are hard to recreate and find the same results for",1,1,"UKRN",3,16,1,2,0.25,NA,3,1,0,1,1,1,1,1,1,1,1
58,"100",1500,"1","UKRN09","","","","","Year 1","","","","","3",2,1,1,2,2,1,2,0,2,-1,0,0,-1,0,-1,-1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,2,1,0,-1,-1,-1,0,2,1,1,"many studies not being able to replicate each others results",0,0,1,"","many studies not being able to replicate each others results",1,1,"UKRN",3,9,0.5625,2,0.25,8,4,1,1,1,1,1,1,1,1,1,1
59,"100",2194,"1","UKRN09","","","","","Year 2","","","","","1",1,1,1,0,1,0,1,-1,1,1,1,2,1,0,-1,-1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,-2,-1,0,1,0,0,"",1,1,1,"","",NA,1,"UKRN",3,8,0.5,1,0.125,8,5,1,1,1,1,1,1,1,1,1,0
60,"100",1610,"1","UKRN09","","","","","Year 2","","","","","2",1,0,1,1,1,0,1,1,1,1,2,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,-1,-1,0,0,0,0,"",1,0,1,"","",NA,1,"UKRN",3,9,0.5625,2,0.25,8,2,1,1,1,1,1,1,1,1,1,0
61,"100",2302,"1","UKRN09","","","","","Year 1","","","","","1",1,2,1,0,0,0,1,-1,0,0,2,0,1,-2,-2,-2,NA,NA,1,NA,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,-2,-2,1,0,1,0,0,"",0,0,0,"","",NA,1,"UKRN",3,1,0.0625,0,0,NA,6,1,0,1,1,1,1,1,1,1,0
62,"100",1705,"1","UKRN09","","","","","Year 2","","","","","2",2,1,1,-2,0,1,1,-1,1,2,1,2,0,1,-1,-1,1,1,1,NA,NA,1,NA,1,1,1,1,0,0,1,0,0,1,0,1,-1,-2,1,0,1,0,0,"",1,0,1,"","",NA,1,"UKRN",3,8,0.5,1,0.125,NA,4,1,0,1,1,1,1,1,1,1,0
63,"100",2348,"1","UKRN09","","","","","Year 1","","","","","2",1,1,2,1,0,0,2,1,0,-1,0,1,0,1,-1,-1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,-2,-2,0,0,0,0,0,"",0,1,1,"","",NA,1,"UKRN",3,7,0.4375,-1,-0.125,8,2,1,1,1,1,1,1,1,1,1,0
64,"100",1937,"1","UKRN09","","","","","Year 1","","","","","2",2,1,2,2,1,2,2,0,1,1,1,1,2,2,-1,-2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,2,1,-2,1,1,2,1,1,"replication crisis is when past research findings can't be reproduced due to various factors",1,0,1,"no","replication crisis is when past research findings can't be reproduced due to various factors",1,1,"UKRN",3,17,1.0625,7,0.875,8,3,1,1,1,1,1,1,1,1,1,1
