"ID","Progress","Duration_Seconds","Finished","Uni","Full_Part","PTY","PTY_Other","Course_Duration","Current_Year","Course_Duration_Other","Current_Year_Other","Course_Name","Previous_Training","Gender","Perception_1","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","crisis_aware","crisis_learnt","understanding_crisis","os_explain","os_learnt","applicability","comments","include","UKRN","timepoint","crisis_explain","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","Perception_Completed","Awareness_Completed","Experience_Completed","Knowledge_Completed","crisis_aware_Completed","crisis_learnt_Completed","os_explain_Completed","os_learnt_Completed","applicability_Completed","crisis_explain_Completed"
240,"100",480,"TRUE","UKRN01","Full-time","No","","3","Year 1","","","Psychology","Yes","Female",1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,-1,0,1,1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,9,0.5625,5,0.625,6,2,1,1,1,1,1,0,1,1,1,0
241,"100",1251,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","psychology ","Yes","female ",2,2,-1,-1,0,1,1,-1,0,0,2,1,1,-1,-2,-2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,-1,-2,-1,1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,2,0.125,0,0,7,1,1,1,1,1,1,0,1,1,1,0
242,"100",2481,"TRUE","UKRN01","Full-time","Yes","","3","Year 2","","","psychology Bsc","No","female",1,0,1,1,0,1,1,0,1,-2,2,-1,0,-1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,-1,0,1,1,1,1,0,"that many studies can't be replicated because it is difficult or impossible to replicate",0,0,1,"",1,"UKRN",1,0,6,0.375,5,0.625,4,5,1,1,1,1,1,1,1,1,1,1
243,"100",588,"TRUE","UKRN01","Full-time","No","","3","Year 1","","","Psychology BSc","No","Female",2,2,2,0,2,0,2,-1,2,-2,2,2,-1,-2,-1,-2,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,2,1,2,-2,-2,-1,2,1,1,0,"Older established theories not supported by replication studies. ",0,0,1,"n/a",1,"UKRN",1,1,7,0.4375,3,0.375,6,4,1,1,1,1,1,1,1,1,1,1
244,"100",473,"TRUE","UKRN01","Full-time","Yes","","4","Placement Year","","","Psychology BSc","Yes","Female",2,1,1,1,1,0,1,-1,-1,1,1,2,1,2,-1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,"Where studies that are replicated have different results than the original. ",0,0,1,"",1,"UKRN",1,1,11,0.6875,6,0.75,8,2,1,1,1,1,1,1,1,1,1,1
245,"100",814,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology BSc","No","female",2,1,1,1,1,1,2,1,1,0,1,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,NA,"",0,0,1,"Have a nice day!",1,"UKRN",1,9999,13,0.8125,7,0.875,0,0,1,1,1,1,1,0,1,1,1,0
246,"100",291,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology","Yes","Female",1,1,1,1,0,1,1,1,1,-2,-1,2,1,-2,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,-1,-2,-2,0,0,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,4,0.25,0,0,1,0,1,1,1,1,1,0,1,1,1,0
247,"100",535,"TRUE","UKRN01","Full-time","Yes","","4","Placement Year","","","Bsc Psychology","No","Male",2,2,1,2,1,1,2,1,1,2,2,2,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,1,1,1,1,1,1,"studies failing to replicate at an alarming rate, in wider research but most notably in psychology. Perhaps this is just science taking it's course.",1,1,1,"",1,"UKRN",1,0,23,1.4375,10,1.25,8,7,1,1,1,1,1,1,1,1,1,1
248,"100",585,"TRUE","UKRN01","Full-time","Yes","","4","Placement Year","","","psychology","Yes","Male ",1,0,1,-1,1,-1,1,2,0,-1,1,-1,0,-1,-1,-1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,-1,1,1,-1,-1,1,0,1,0,NA,"",0,1,1,"no additional comments",1,"UKRN",1,9999,0,0,1,0.125,2,6,1,1,1,1,1,0,1,1,1,0
249,"100",1188,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","BSc Psychology","Yes","Male",0,1,1,2,0,0,2,0,1,-2,-1,2,1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,-1,-1,-2,1,2,1,0,"Many studies in Psychology have not been replicated or have failed to be replicated. ",0,0,0,"",1,"UKRN",1,1,7,0.4375,5,0.625,1,0,1,1,1,1,1,1,1,1,1,1
250,"100",351,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology","Yes","Female",1,2,1,2,1,1,1,1,1,-1,1,2,0,2,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,2,1,-2,-1,1,-1,1,1,0,"Not enough studies are being replicated",1,0,1,"",1,"UKRN",1,0,15,0.9375,3,0.375,7,1,1,1,1,1,1,1,1,1,1,1
251,"100",539,"TRUE","UKRN01","Full-time","Yes","","4","Final Year","","","Psychology BSc","Yes","Female",2,1,1,1,0,1,2,1,1,0,0,2,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,2,1,2,0,1,1,0,1,1,1,"A lot of replicated studies aren't producing the same results ",0,0,1,"",1,"UKRN",1,1,11,0.6875,8,1,2,3,1,1,1,1,1,1,1,1,1,1
252,"100",1128,"TRUE","UKRN01","Full-time","Yes","","3","Year 2","","","Psychology BSc ","No","Female",2,1,1,1,0,1,1,0,-1,-2,1,1,-1,1,-2,-2,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,-2,-2,-1,-1,1,-1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,2,0.125,-4,-0.5,3,5,1,1,1,1,1,0,1,1,1,0
253,"100",279,"TRUE","UKRN01","Full-time","No","","3","Year 1","","","Psychology","Yes","Female",2,2,1,0,2,2,1,-2,1,0,2,2,2,-1,-1,-1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,-1,1,2,2,0,NA,"",0,0,1,"",1,"UKRN",1,9999,12,0.75,7,0.875,5,3,1,1,1,1,1,0,1,1,1,0
254,"100",285,"TRUE","UKRN01","Full-time","Yes","","4","Placement Year","","","Bsc Psychology","No","Female",2,2,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,-2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-1,1,-1,-1,-1,1,-1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,9,0.5625,-2,-0.25,2,1,1,1,1,1,1,0,1,1,1,0
255,"100",864,"TRUE","UKRN01","Full-time","No","","3","Year 1","","","Psychology Bsc (Hons)","Yes","Female",1,1,0,1,1,1,1,1,1,-1,1,2,1,-1,0,-1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,0,NA,"",0,0,1,"",1,"UKRN",1,9999,9,0.5625,1,0.125,5,0,1,1,1,1,1,0,1,1,1,0
256,"100",405,"TRUE","UKRN01","Full-time","Yes","","4","Placement Year","","","Psychology","Yes","Female",2,2,1,-1,0,1,2,0,1,0,1,2,0,-1,1,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,1,-2,-2,0,0,2,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,10,0.625,2,0.25,2,3,1,1,1,1,1,0,1,1,1,0
257,"100",497,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology BSc","Yes","Female",1,2,0,-1,0,0,1,0,1,-2,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-1,0,0,NA,"",0,0,0,"",1,"UKRN",1,9999,7,0.4375,2,0.25,1,0,1,1,1,1,1,0,1,1,1,0
258,"100",511,"TRUE","UKRN01","Full-time","No","","2","Year 2","","","Psychology BSc","Yes","Female",1,2,1,1,1,1,1,1,1,0,2,2,0,-1,-1,-2,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,2,0,0,-1,-2,1,2,1,1,1,"When studies are replicated they do not produce the same results that were found initially",0,1,1,"",1,"UKRN",1,1,10,0.625,3,0.375,4,4,1,1,1,1,1,1,1,1,1,1
259,"100",807,"TRUE","UKRN01","Full-time","Yes","","4","Placement Year","","","Psychology","Yes","Female",1,1,1,-1,1,0,-1,-1,0,-1,1,1,1,-1,-1,-1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,2,1,-1,-1,-1,1,1,1,1,1,"Most classic/ early studies in social psychology are not replicable or reliable",0,0,1,"",1,"UKRN",1,1,0,0,3,0.375,4,3,1,1,1,1,1,1,1,1,1,1
260,"100",438,"TRUE","UKRN01","Full-time","Yes","","4","Placement Year","","","Psychology BSc","Yes","Female",1,2,-1,1,1,2,2,0,-2,-1,2,2,0,2,-1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,-2,-1,0,2,0,1,1,"A lot of research is being published and made out to be true but when replicated the results are different",0,0,1,"",1,"UKRN",1,1,10,0.625,1,0.125,3,5,1,1,1,1,1,1,1,1,1,1
261,"100",468,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology","Yes","female",1,2,1,0,1,1,2,2,1,1,1,2,-1,2,1,-1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,-1,-1,1,-1,1,1,0,"not enough studies being replicated",0,0,1,"",1,"UKRN",1,0,16,1,1,0.125,7,1,1,1,1,1,1,1,1,1,1,1
262,"100",439,"TRUE","UKRN01","Full-time","No","","3","Year 2","","","psychology","Yes","female",1,2,1,1,1,0,1,1,1,0,1,2,1,1,-1,-1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2,2,1,2,-1,-1,1,0,1,1,"a project designed to ensure empirical findings can be replicated and are therefore valid/reliable",1,1,1,"",1,"UKRN",1,0,12,0.75,6,0.75,6,1,1,1,1,1,1,1,1,1,1,1
263,"100",1008,"TRUE","UKRN01","Full-time","Yes","","3","Year 2","","","Psychology BSc","No","Female",2,2,1,2,-1,0,1,-1,-1,-2,1,1,1,-1,-2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,-1,-1,-1,1,-1,0,NA,"",1,1,1,"",1,"UKRN",1,9999,4,0.25,0,0,4,3,1,1,1,1,1,0,1,1,1,0
264,"100",299,"TRUE","UKRN01","Full-time","Yes","","3","Year 2","","","Psychology BSc","No","Female",1,1,1,1,1,1,1,-1,1,1,2,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,0,"",1,1,1,"",1,"UKRN",1,9999,9,0.5625,2,0.25,8,8,1,1,1,1,1,1,1,1,1,0
265,"100",614,"TRUE","UKRN01","Full-time","Yes","","3","Year 2","","","Psychology BSc","No","Female",1,1,1,1,1,1,1,-1,1,1,2,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,-1,1,1,1,1,0,"",1,1,1,"",1,"UKRN",1,9999,9,0.5625,6,0.75,8,5,1,1,1,1,1,1,1,1,1,0
266,"100",488,"TRUE","UKRN01","Full-time","Yes","","4","Placement Year","","","BSc Psychology with placement year","Yes","female",2,1,1,1,1,0,-1,-1,0,-1,1,2,0,1,-1,-1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,-1,-1,1,-1,2,-1,-1,0,1,1,"many studies are difficult to replicate/reproduce",0,0,1,"",1,"UKRN",1,0,5,0.3125,-2,-0.25,7,4,1,1,1,1,1,1,1,1,1,1
267,"100",336,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology","Yes","Female",2,1,1,0,0,1,2,-1,1,0,-1,2,1,-1,0,-1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,-1,1,0,-1,1,0,1,1,0,"Many results can't be replicated so likely wrong",0,0,1,"",1,"UKRN",1,1,7,0.4375,2,0.25,3,2,1,1,1,1,1,1,1,1,1,1
268,"100",319,"TRUE","UKRN01","Full-time","Yes","","4","Year 2","","","Bsc Psychology","Yes","female",1,2,1,1,1,0,1,-1,2,1,1,2,1,-1,-1,-1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,-2,-1,-1,1,0,1,1,"the inability to find consistent results for a given phenomena, i.e. following a procedure and not being able to find the same results as the original",1,1,1,"",1,"UKRN",1,1,10,0.625,1,0.125,6,0,1,1,1,1,1,1,1,1,1,1
269,"100",816,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology","Yes","Female",1,0,1,-1,1,1,1,1,1,0,1,1,0,-1,-1,-1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,0,1,-1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,5,0.3125,-5,-0.625,6,2,1,1,1,1,1,0,1,1,1,0
270,"100",411,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology","Yes","Female",2,1,0,-1,1,1,1,1,0,-1,1,2,1,-1,0,-1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,NA,"",1,0,1,"",1,"UKRN",1,9999,7,0.4375,3,0.375,2,1,1,1,1,1,1,0,1,1,1,0
271,"100",266,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology ","Yes","Female ",1,2,1,1,0,1,0,0,0,1,1,2,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,-1,-2,-1,-1,-1,1,1,0,"",0,0,1,"",1,"UKRN",1,9999,8,0.5,-1,-0.125,1,0,1,1,1,1,1,1,1,1,1,0
272,"100",658,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology ","Yes","Female",1,1,1,1,1,1,1,0,1,-1,1,1,1,-1,0,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-2,0,1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,8,0.5,0,0,7,1,1,1,1,1,1,0,1,1,1,0
273,"100",364,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology","Yes","Male",1,1,1,0,1,1,2,1,2,-1,2,2,-1,0,0,-1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,-1,-2,1,1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,11,0.6875,3,0.375,3,5,1,1,1,1,1,0,1,1,1,0
274,"100",777,"TRUE","UKRN01","Full-time","No","","3","Year 2","","","Undergraduate Psychology","No","Female",1,1,1,1,2,1,2,1,2,2,1,2,2,0,-1,-2,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,0,1,1,"the idea that a lot of studies cannot be replicated due to researchers publishing the most interesting significant results and ignoring those studies that have been found to be non significant.",1,1,1,"",1,"UKRN",1,1,16,1,3,0.375,5,4,1,1,1,1,1,1,1,1,1,1
275,"100",1151,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","psychology ","Yes","female",1,2,1,1,1,1,1,1,1,1,-1,2,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,11,0.6875,2,0.25,0,0,1,1,1,1,1,0,1,1,1,0
276,"100",19615,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","psychology ","Yes","female ",0,2,1,-1,1,1,1,0,1,-1,1,2,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,7,0.4375,2,0.25,1,1,1,1,1,1,1,0,1,1,1,0
277,"100",74549,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","psychology bsc","Yes","female",2,2,1,-1,1,2,1,-1,1,0,1,1,1,-1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,-1,1,0,1,1,-1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,12,0.75,3,0.375,3,6,1,1,1,1,1,0,1,1,1,0
278,"100",370,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology","Yes","Female",2,2,0,1,1,2,2,1,2,-2,2,2,0,2,-2,-2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,1,-1,-2,1,2,0,1,0,"When studies replicated do not reproduce the same results as the original study due to effects such as demand characteristics",0,0,1,"",1,"UKRN",1,1,13,0.8125,4,0.5,2,1,1,1,1,1,1,1,1,1,1,1
279,"100",307,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","psychology bsc","Yes","female",1,-1,1,0,1,-1,1,-1,1,0,1,-1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,-1,1,0,0,1,-1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,5,0.3125,2,0.25,3,6,1,1,1,1,1,0,1,1,1,0
280,"100",453,"TRUE","UKRN01","Full-time","Yes","","3","Year 1","","","Psychology BSc","Yes","female",0,2,0,1,1,1,1,1,1,1,0,2,0,-2,0,-1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-1,0,1,1,0,NA,"",0,0,0,"",1,"UKRN",1,9999,8,0.5,3,0.375,4,2,1,1,1,1,1,0,1,1,1,0
281,"100",288,"TRUE","UKRN01","Full-time","Yes","","4","Year 1","","","Psychology Bsc","Yes","Female",2,1,1,1,1,1,1,-1,0,-1,1,1,0,0,-1,-2,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,-2,1,1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,5,0.3125,3,0.375,7,1,1,1,1,1,1,0,1,1,1,0
282,"100",522,"TRUE","UKRN06","Full-time","No","","3","Year 2","","","BSc Psychology ","Yes","Female ",2,1,2,-1,2,2,1,1,2,-1,1,2,1,2,-1,-1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,2,2,0,-1,1,2,1,1,1,"Not enough previous pieces of research have the information available for people to replicate the studies - many studies published journals that have been replicated have also not been able to be reproduced.  ",1,1,1,"",1,"UKRN",1,1,15,0.9375,8,1,2,6,1,1,1,1,1,1,1,1,1,1
283,"100",616,"TRUE","UKRN06","Full-time","No","","3","Year 1","","","Psychology","No","Female",2,1,2,2,2,2,2,2,2,1,1,1,2,-1,-1,-1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,2,1,1,-1,1,1,2,1,1,"Many psychology studies are being replicated and the results do not show what the original study claims to show. ",1,1,1,"",1,"UKRN",1,1,19,1.1875,9,1.125,5,1,1,1,1,1,1,1,1,1,1,1
284,"100",538,"TRUE","UKRN06","Full-time","No","","3","Year 2","","","Psychology BSc","Yes","Female",0,1,1,0,0,1,1,1,0,1,-1,2,-1,0,-1,-1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,-1,1,-1,-2,1,0,0,1,1,"Meta-analyses of journals shows a very low percentage to reproduce the original results found.",0,0,1,"",1,"UKRN",1,1,4,0.25,-1,-0.125,7,1,1,1,1,1,1,1,1,1,1,1
285,"100",1726,"TRUE","UKRN06","Full-time","Yes","","3","Placement Year","","","BSc Experimental Psychology","Yes","f",1,1,1,2,2,2,0,2,2,2,1,2,1,2,-1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,2,1,2,1,-1,2,1,1,1,"the fact that many psychology-based studies are not easily replicated which undermines the validity of the results in the first place",0,1,1,"",1,"UKRN",1,1,20,1.25,9,1.125,8,5,1,1,1,1,1,1,1,1,1,1
286,"100",1146,"TRUE","UKRN06","Full-time","No","","3","Final Year","","","Experimental psychology","Yes","Male",1,1,1,2,-1,-1,-1,-1,1,1,1,2,1,2,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,2,1,1,-1,1,1,2,1,1,"Where findings of psychological research don’t replicate",1,1,1,"",1,"UKRN",1,1,7,0.4375,8,1,6,1,1,1,1,1,1,1,1,1,1,1
287,"100",399,"TRUE","UKRN06","Full-time","No","","3","Year 1","","","BSc Psychology","Yes","Female ",1,1,1,1,0,1,-1,-1,1,1,-1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,0,0,1,0,"Replication another's work and the rules behind this ",0,0,1,"",1,"UKRN",1,0,7,0.4375,4,0.5,1,0,1,1,1,1,1,1,1,1,1,1
288,"100",414,"TRUE","UKRN06","Full-time","No","","3","Year 2","","","BSc psychology ","Yes","Female ",2,0,1,0,2,0,1,1,2,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,"People conducted mass replications of studies in psychology, found a lot of them did not replicate the results found in the original studies. ",1,1,1,"",1,"UKRN",1,1,16,1,6,0.75,8,0,1,1,1,1,1,1,1,1,1,1
289,"100",1115,"TRUE","UKRN06","Full-time","No","","3","Final Year","","","Psychological Science","Yes","Female",1,1,1,1,0,0,1,0,2,1,2,2,2,1,-1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,2,1,2,2,1,1,1,0,1,1,"Due to file drawer effect and publication/other biases, only successful studies were published (which sometimes had misleading/exaggerated effects) and replications which found the same effect with smaller power or no effect were not published, and not many of those were conducted due to lack of funding ",0,0,1,"",1,"UKRN",1,1,15,0.9375,10,1.25,5,4,1,1,1,1,1,1,1,1,1,1
290,"100",304,"TRUE","UKRN06","Full-time","No","","3","Year 1","","","Bsc psychology","Yes","Female",1,0,0,-1,1,0,0,1,1,1,1,1,0,-1,0,-1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,-1,1,-1,0,1,0,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,4,0.25,2,0.25,7,3,1,1,1,1,1,0,1,1,1,0
291,"100",1121,"TRUE","UKRN06","Full-time","No","","4","Final Year","","","BSc psychology","No","Female",2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,2,-1,2,2,2,1,1,"Originally a large number of social and psychology studies were found to have results that could not be replicated when retested (in a super study involving a number of researchers around the world). Since then an inability to replicate results has been found in other diciplines.  ",1,0,1,"",1,"UKRN",1,1,31,1.9375,13,1.625,6,0,1,1,1,1,1,1,1,1,1,1
292,"100",444,"TRUE","UKRN06","Full-time","No","","3","Year 1","","","Psychology (BSc)","No","female",-1,1,0,-1,0,0,1,1,-1,0,1,1,1,2,-1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,4,0.25,-1,-0.125,7,1,1,1,1,1,1,0,1,1,1,0
293,"100",535,"TRUE","UKRN06","Full-time","No","","3","Year 2","","","Psychology","Yes","Female",2,1,1,2,1,1,2,2,2,1,1,2,1,2,-1,-2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,2,2,2,-1,2,2,2,1,1,"only a very small amount of studies have been replicated, we need more replications to ensure that findings are valid",1,1,1,"",1,"UKRN",1,0,18,1.125,12,1.5,7,5,1,1,1,1,1,1,1,1,1,1
294,"100",736,"TRUE","UKRN06","Full-time","No","","4","Year 2","","","Psychology with Innovation","Yes","Female",1,2,2,2,2,1,2,2,1,2,2,2,2,1,-2,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2,2,2,2,-1,2,2,1,1,1,"It was found that a psychologist was making up his results on several of his studies, but this wasn't caught for a long time because nobody replicated his study. More and more famous/largely cited studies are now being replicated but are not producing the same results. This is causing a lot of theories (some which have made their way into common knowledge) to be questioned and dismissed.",1,1,1,"I think it is important for students to know about the replicability crisis and to learn how to avoid this. They are the future of psychological research.",1,"UKRN",1,1,23,1.4375,12,1.5,7,7,1,1,1,1,1,1,1,1,1,1
295,"100",397,"TRUE","UKRN06","Full-time","No","","3","Year 1","","","Psychology","Yes","female",1,1,1,2,1,1,2,1,1,-1,1,2,1,1,-1,-1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,2,0,-1,1,1,1,1,0,"not sure",0,1,1,"no",1,"UKRN",1,0,13,0.8125,6,0.75,5,3,1,1,1,1,1,1,1,1,1,1
296,"100",487,"TRUE","UKRN06","Full-time","No","","3","Final Year","","","Psychological Science","Yes","Male",2,2,2,1,1,0,0,1,2,-2,0,0,2,-2,-2,-2,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,2,1,0,-2,-2,-1,2,1,1,"A crisis man only affecting social sciences/psychology, that previous studies are failing to be replicated & find the same/similar response or effect. ",0,0,1,"",1,"UKRN",1,1,5,0.3125,1,0.125,5,3,1,1,1,1,1,1,1,1,1,1
297,"100",401,"TRUE","UKRN01","Full-time","Yes","","4","Placement Year","","","psychology","No","female",2,1,1,1,1,1,2,1,2,1,1,1,-1,0,0,-1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,-2,-1,1,1,1,1,1,"",0,0,1,"",1,"UKRN",1,9999,13,0.8125,2,0.25,8,3,1,1,1,1,1,1,1,1,1,0
298,"100",968,"TRUE","UKRN03","Full-time","No","","3","Year 2","","","BSc Psychology","Yes","Female ",2,1,0,-1,1,0,0,0,1,0,0,0,0,0,-1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,-1,1,-1,-1,0,0,-1,0,NA,"",0,0,1,"",1,"UKRN",1,9999,3,0.1875,-2,-0.25,4,4,1,1,1,1,1,0,1,1,1,0
299,"100",485,"TRUE","UKRN06","Full-time","No","","3","Year 1","","","Psychology BsC","Yes","Male",2,2,1,2,2,1,1,-1,1,-2,-2,2,1,2,-2,-1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1,1,1,1,"Lots of studies were replicated and found to have non significant or no effect",0,0,1,"",1,"UKRN",1,1,9,0.5625,6,0.75,5,0,1,1,1,1,1,1,1,1,1,1
300,"100",424,"TRUE","UKRN06","Full-time","No","","3","Final Year","","","Psychology","Yes","Female",1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,2,2,2,0,2,2,2,1,1,"Failure for many psychological studies to be replicated, largely due to questionable research practices",1,1,1,"I only know about this because of modules that I opted into. It was not part of core modules. I think it is really important that the replication crisis/open science is taught to all students in core modules. ",1,"UKRN",1,1,28,1.75,13,1.625,7,1,1,1,1,1,1,1,1,1,1,1
